TRAVEL_ID,POI_ID,POI_NM
d_d008975,POI010000006VSVBV,협재회관
d_d004399,POI01000000C9ONNF,서호블루오션빌
d_d009918,POI010000006VSACB,성산비치호텔
d_d009165,POI01000000B33FKC,WASHZONE
d_d005925,POI01000000EG7ZOK,트로이테마농원
a_a003610,POI01000000EG4ILX,포든하우스
d_d006312,POI01000000CDA88B,모살밭휴게소
d_d002162,POI01000000C32FG8,증평THEWELL아파트/103동
d_d009822,POI010000007501U3,울진시외버스터미널
d_d000223,POI010000008ZXHXE,황로알
d_d009265,POI01000000E8720R,충혼묘지
d_d001514,POI010000006VWNAQ,동문시장고객지원센터
d_d003111,POI01000000C9ITPH,참수리빌라
d_d004921,POI0100000078R4X3,제주동문게스트하우스
d_d001666,POI01000000E85UFW,송학펜션산지버스정류장
d_d004738,POI01000000BG6R3N,대성농장
d_d000221,POI01000000EG6N7Q,올바른치과의원
b_b008495,POI0100000072PBNS,전주덕진공원관리사무소
c_c001367,POI01000000BZZII5,대천항수산시장
d_d001753,POI010000006VS8SP,수산물유통센터
d_d002428,POI01000000B34YIU,썬렌트카
a_a012100,POI01000000C1JFW3,청량리미주아파트/8동
c_c002880,POI01000000E9LWII,서울역버스환승센터
d_d010548,POI01000000ALAEBQ,체이스호텔더뷰
d_d001016,POI0100000078KMHY,그리고세화게스트하우스
d_d003005,POI01000000BZ216F,정방폭포
d_d002630,POI0100000071NT5P,무등산생태문화관리사무소
d_d003445,POI01000000C9OXNP,COZYHOUSE
d_d006136,POI01000000BG6Z1T,라마다프라자제주호텔
d_d006337,POI0100000078KLO4,샤워실
d_d002616,POI010000006W7KWL,네거리식당
d_d010383,POI010000006VSVCW,해조대펜션
d_d010735,POI01000000C2H8ML,복현블루밍브라운스톤 명문세가아파트/205동
d_d001934,POI01000000BWJEUU,한림5일시장버스정류장
d_d010671,POI01000000BZ1Z39,천지연폭포
d_d001832,POI01000000ALCQIB,리치유클레시아C동D동
a_a002802,POI01000000E9LWII,서울역버스환승센터
d_d004458,POI01000000EBRXV4,성산포항종합여객터미널
d_d002308,POI010000006GK6HP,남산케이블카
d_d004248,POI010000006W76CN,제주중문대포해안주상절리대방문객센터
d_d010180,POI01000000BG9MHZ,목포연안여객선터미널
d_d005974,POI01000000BZ25XA,서귀포시외버스터미널
d_d006778,POI01000000C9MY89,eco휴공간B동
d_d006245,POI01000000B33HVP,절물휴양림
b_b006302,POI01000000BSLGKK,금산산장
d_d003286,POI01000000BZ1DN7,제주항연안여객터미널
d_d002283,POI01000000B5211G,TERAROSA
b_b000232,POI01000000EGO1GV,NH일운농협하나로마트
d_d005200,POI010000006VVH7G,르네상스호텔
d_d007149,POI01000000DM8UEB,모아엘가아파트
d_d001786,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d008070,POI01000000B3331H,제주사랑렌트카
d_d006322,POI01000000B3576S,수목원테마파크
d_d002067,POI010000006W7Y58,오늘은녹차한잔
b_b001584,POI01000000DAVI62,예원카페예원펜션
d_d005360,POI010000006GHB6G,창경궁명정전
d_d003131,POI01000000E8720R,충혼묘지
d_d005475,POI010000006VVGIQ,용두암공영주차장
a_a002615,POI01000000B5J061,월미공원어을미센터
d_d002170,POI01000000C11Z8H,소원빌
d_d010505,POI01000000BSCGYP,서귀포시공영주차장
d_d009496,POI010000006W7MG7,덕성원
c_c001558,POI01000000B2MOBU,돌산공원
d_d007401,POI01000000C9J7MT,서광빌2
d_d010253,POI010000006W0H2H,에코랜드테마파크
d_d001511,POI010000006VWMDS,삼다사우나
d_d004179,POI010000006VSOGT,포도뮤지엄
d_d003851,POI01000000EG7Y72,화순금모래해변클린화장실
d_d009270,POI01000000B314AP,우림랜드
d_d001315,POI010000006VRQWA,김녕휴게소
d_d007149,POI01000000BSCLHD,한담애넘이펜션
d_d005246,POI01000000EG4VF4,"JDC제주첨단리슈빌2단지,210동"
d_d010490,POI010000006VWN1H,동문공영주차장
d_d012363,POI01000000C29QOX,노형뜨란채아파트/209동
d_d002094,POI01000000BSCGYP,서귀포시공영주차장
c_c002221,POI01000000B38QDL,SOLBEACH진도
d_d001934,POI01000000E8720R,충혼묘지
d_d001838,POI01000000EG4G2C,던스페이스
d_d000268,POI01000000755A0N,함덕리3구
d_d000097,POI01000000B34WKU,레드캡렌터카
c_c002604,POI010000006BO1NP,솔향기콘도
d_d005241,POI01000000EBU51L,도들봉공원
d_d004311,POI010000006RKR6A,오산대역
d_d001875,POI01000000C1YDTD,구포현대아파트/112동
d_d009650,POI0100000078QDU8,B&SUN펜션
d_d000293,POI01000000D23UV3,우굼
d_d001180,POI01000000EG51OK,제주목관아외대문
d_d010447,POI01000000ALC61A,블루하와이호텔
d_d001292,POI01000000C04T27,성호늘푸른아파트
d_d007128,POI01000000BG6WB0,만장굴
d_d009186,POI01000000EBP9ZI,수산알뜰주유소
d_d003993,POI01000000EBRRFI,이호테우해수욕장
a_a002904,POI01000000B133N1,강화체험아기동물원
d_d001305,POI01000000B327N6,플레이스
d_d004869,POI01000000BYH6ME,제2롯데월드
d_d001598,POI01000000EHGEH2,제주신화월드테마파크
d_d000537,POI01000000BZS6LP,동산동2차제일아파트
d_d000347,POI01000000BZ29J0,제주금호리조트
d_d002590,POI01000000C2IC9D,경산코아루아파트/101동
d_d010844,POI010000006VU4D8,서림수산
d_d001648,POI01000000EG6ZYT,레지던스스테이
d_d003472,POI01000000EFW6RI,"힐스테이트리버파크,110동"
d_d002404,POI01000000EHRC4Y,대저역
d_d000886,POI01000000EHGHVJ,힐링스파이럴호텔
d_d002782,POI01000000ALAOG5,서귀포칠십리시공원
d_d001665,POI0100000078T3T0,데이즈호텔
d_d007597,POI01000000EG5X7Z,와흘메밀농촌체험휴양마을
d_d007365,POI010000006VWMBQ,동문시장
b_b004963,POI010000006VPB2Z,한산도이충무공유적지
d_d005131,POI0100000078KRXJ,뮤직슐레음악학원
d_d008100,POI01000000C0QDFQ,스파팰리스리가아파트/101동
d_d010401,POI01000000ALD37E,삼양동해녀탈의장
d_d001693,POI010000006VWNAQ,동문시장고객지원센터
d_d002483,POI01000000B31YOX,핀크스비오토피아
c_c007579,POI01000000B2MI7K,노을마루펜션
d_d001031,POI01000000EG4KZD,이마트신제주점
d_d001354,POI010000006W8ECW,해뜸
d_d003566,POI01000000EG4EZ7,노형수산시장
d_d001804,POI01000000AM8QPF,곤지암화담숲
d_d009480,POI01000000BG6XYO,뜰향기
a_a002120,POI010000006KMONJ,SCINCO빌딩
d_d000895,POI01000000BZ1I7W,세화해수욕장
d_d005329,POI01000000BSCGYP,서귀포시공영주차장
d_d001444,POI01000000BG6MJY,서귀포KAL호텔
d_d010596,POI01000000EG5X7Z,와흘메밀농촌체험휴양마을
d_d002341,POI01000000BG6W1Q,휘닉스아일랜드
d_d006984,POI01000000BSCGYP,서귀포시공영주차장
d_d005246,POI010000006GOC2K,충의정
d_d006855,POI0100000078KDV3,더블케이
d_d000663,POI01000000BZ0MPH,수목원테마파크
d_d001827,POI0100000078KLO4,샤워실
d_d002311,POI01000000BZZGN8,꽃지해수욕장
d_d001729,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d000374,POI010000006H1FQP,디지털미디어시티지하철역7번출구
d_d002130,POI0100000075Y48I,ST.JOHNSHOTEL
d_d007782,POI010000006VSUTC,마제스터펜션
d_d000870,POI0100000078LR5S,삼광빌딩
d_d002061,POI010000006RANPF,평택시문화예술회관
d_d004321,POI01000000BY4L71,경안천생태습지공원
d_d005819,POI010000006VUBJL,미리내랜탈하우스
d_d002440,POI0100000078Q1NP,별빛바다
a_a003933,POI01000000C1NGYA,성수2차대우아파트/101동
d_d003186,POI01000000B334IZ,꼬뜨로르호텔
b_b002162,POI010000006S4TA1,포항지방해양항만청창고
d_d002965,POI01000000BZ27ET,삼매봉도서관
d_d001805,POI010000006VWE07,국립제주박물관어린이올레
d_d007155,POI01000000ALHRUT,바람이머문게스트하우스
d_d006383,POI010000006VTEQU,성이시돌센터
a_a003097,POI01000000C0Y39I,무지개마을삼성건영아파트/1001동
d_d001126,POI0100000078KLO4,샤워실
b_b002904,POI01000000776L45,시선펜션
d_d009199,POI01000000B341CR,SONOBELLE
d_d002869,POI01000000BZ1T77,산방산온천
d_d011821,POI01000000BXIO0A,대전역5주차장
d_d002342,POI01000000BG6W1Q,휘닉스아일랜드
d_d002382,POI01000000C9LHZI,파크힐
d_d002033,POI01000000EG4O5N,순옥이네명가
b_b003850,POI010000006SAE6O,울릉심층수물류센터
d_d010344,POI01000000AL8VQK,제주민속박물관
d_d009833,POI01000000BVCY0C,돈향기
d_d000119,POI010000006VVS9T,제주팔레스호텔
d_d001416,POI01000000BY3NJE,산운휴먼시아데시앙13단지아파트
d_d001727,POI01000000C0UQME,가락1차현대아파트/14동
d_d004407,POI01000000ALBNSH,에듀스타콤플렉스빌딩
d_d000871,POI010000006VVTBW,호텔로베로
d_d001673,POI01000000B301S3,라떼하우스펜션
d_d005291,POI010000006MZCXW,장안공원화장실
d_d001949,POI01000000ALB406,호텔더본
d_d010253,POI01000000E8720R,충혼묘지
d_d000033,POI010000009A47J9,더코드
d_d000543,POI010000006W7LZP,스플래쉬리조트
d_d003415,POI010000006W7Q72,서귀포예술의전당대극장
d_d001730,POI010000006GPN3X,송정온누리약국
d_d002910,POI01000000B2TJL6,경기전사적지339호
d_d002214,POI01000000BSCJ0U,제주라마다앙코르성산호텔
d_d009160,POI01000000EG4RF0,유수암더힐빌라2동
d_d009756,POI01000000C9JTLE,영성빌라
d_d002120,POI01000000BXVN9V,제물포구락부
d_d003000,POI01000000EHGEH2,제주신화월드테마파크
d_d001855,POI01000000E8650T,국제공무원교육원버스정류장
d_d004915,POI01000000EG6ZYT,레지던스스테이
d_d001728,POI01000000BZ216F,정방폭포
d_d011698,POI01000000EBRYW6,중문색달해수욕장
d_d002476,POI010000006W7MLC,우리들소아과의원
b_b014101,POI01000000EHIXX3,수인당한약방
d_d001756,POI01000000ALBVGD,제주신화월드테마파크
d_d003369,POI01000000B339PB,제주농산물종합유통센터
d_d000179,POI01000000BSCKZU,예벤에셀함덕호텔
d_d004157,POI01000000EG45VU,유니호텔
d_d008228,POI010000006VTSVD,헬로우키티아일랜드
d_d002431,POI01000000ALB147,최남단마라도가는여객선매표소
d_d001362,POI01000000B31Y5E,오설록티뮤지엄
d_d000253,POI01000000EG7LQ8,정치망횟집펜션
d_d000175,POI01000000CHZGY2,인셀덤미쁘다
d_d005060,POI01000000C9IAU3,영민원룸
d_d006778,POI010000006W0H2H,에코랜드테마파크
d_d007988,POI0100000078L220,더포레스트호텔
d_d001238,POI01000000C3897Z,한빛아파트/131동
d_d001495,POI01000000BSCGYP,서귀포시공영주차장
a_a001883,POI01000000BFVDF9,전등사
d_d000666,POI01000000C9IE8L,우리주택
d_d009164,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
b_b001198,POI01000000BYMBDF,명빈콘도
d_d007630,POI01000000C1OYKF,호원신일엘리시움아파트
d_d002328,POI01000000B31Y5E,오설록티뮤지엄
d_d005222,POI01000000BSCGYP,서귀포시공영주차장
d_d003437,POI010000006VWN1H,동문공영주차장
b_b003850,POI01000000B4F9VU,베데스다의집
d_d001653,POI01000000EHGJ7X,소노캄제주소노호텔앤리조트
d_d001437,POI01000000BYKFSW,청평공용버스터미널
d_d010155,POI01000000EBRPYZ,곽지해변
d_d000630,POI01000000EG50YT,AJ렌트카
d_d010551,POI0100000078PZ0Z,서쪽게스트하우스
d_d002400,POI01000000BSCIUN,한동제일수련원
d_d000552,POI01000000BSCGYP,서귀포시공영주차장
d_d012261,POI010000006VUSXG,피노키오펜션
d_d001821,POI010000006VUBJL,미리내랜탈하우스
d_d002009,POI01000000EG4KZD,이마트신제주점
d_d003200,POI01000000ALETJH,갤럭시타운
d_d001533,POI01000000EG5CV2,산지물
a_a001033,POI01000000BXUEX9,선재낚시공원
d_d008255,POI010000006VRQWA,김녕휴게소
d_d005085,POI0100000078R73C,라마다호텔제주
d_d004453,POI01000000B34G2W,콘지펜션
d_d001874,POI01000000EG7U8Z,새별헤이요목장
d_d001705,POI01000000C3JFDM,한뫼씨티빌A동
b_b010136,POI01000000B7JOK5,세주정공
d_d001468,POI01000000EHG9GW,성산일출봉
d_d008989,POI01000000B31C6T,GS칼텍스중문관광단지충전소
c_c003114,POI01000000BZYPD6,남당항유통형제2종지구단위계획
d_d004953,POI010000006E156S,연오정
d_d009831,POI01000000C9P3CL,현빌라
d_d002140,POI01000000BSCGYP,서귀포시공영주차장
d_d009242,POI01000000EG9HT9,최남단체험감귤농장
d_d009403,POI01000000BG6NN3,외돌개관광단지
d_d004943,POI01000000E8720R,충혼묘지
d_d002591,POI010000006VVQHZ,제주스테이호텔
d_d003543,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d010361,POI01000000B30SGI,하나로마트서귀포농협
d_d005188,POI0100000078KE6F,유어스호텔
d_d001340,POI01000000EHG9GW,성산일출봉
d_d004356,POI01000000B30YAI,약천사종무소
a_a000826,POI010000006DZPMP,옹진농협북도지점
d_d001900,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d003619,POI01000000BZ1AWD,제주문화원제주해변공연장
d_d000447,POI01000000EG51RN,SK렌터카제주지점
d_d003815,POI01000000BSCGYP,서귀포시공영주차장
d_d000538,POI010000006VWNAQ,동문시장고객지원센터
d_d002485,POI01000000B30PQP,파라다이스호텔
d_d008255,POI010000006VSVBV,협재회관
d_d010161,POI01000000BZ0TA9,빌레리조트
b_b004490,POI01000000BSL27T,상상속의집관광호텔
d_d001367,POI01000000BZ1Z39,천지연폭포
d_d004157,POI01000000B31Y5E,오설록티뮤지엄
d_d002541,POI01000000EG7LQ8,정치망횟집펜션
d_d010383,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d003437,POI010000006VWJV7,동광해운(주)
a_a002907,POI01000000C1Q0BA,금오풍림아이원아파트/105동
a_a011544,POI010000006VSVBV,협재회관
d_d002565,POI01000000ALGVSU,뚱단지
d_d000039,POI01000000EHG23C,SONOBELLE
d_d001936,POI01000000DM82DI,통호텔
a_a004322,POI010000006E14EZ,월미공원역
c_c003571,POI01000000B3FEBE,아미미술관
d_d010363,POI010000006W0SKA,로긴리조트
c_c000637,POI01000000C0UG4M,동아효성아파트/210동
d_d000388,POI010000006W76CN,제주중문대포해안주상절리대방문객센터
b_b001152,POI010000006BIMP6,울릉군자생식물원조성사업장
d_d008987,POI01000000BZ216F,정방폭포
d_d003212,POI0100000078KLO4,샤워실
d_d007004,POI010000006VWLBP,영도제나빌101동
d_d009418,POI01000000ALDUA8,올레렌트카
d_d001693,POI01000000BSCLHD,한담애넘이펜션
d_d005747,POI010000006PN2T9,대전정보문화산업진흥원
d_d004058,POI01000000B32EYO,호텔알로하
d_d005974,POI01000000CDA5OO,하고수동해수욕장버스정류장
d_d007816,POI01000000B22DUI,인창4단지주공아파트
d_d001590,POI01000000EHGAVC,제주아리랑혼
d_d002009,POI01000000BZ1B9R,오현단
d_d003359,POI01000000AM8QPF,곤지암화담숲
d_d006840,POI01000000C9HFDQ,매일조아라아파트101동
d_d002773,POI010000006VUICL,중문골프클럽
a_a002384,POI010000006J59BA,퍼스트빌1
d_d006863,POI010000006VWMBQ,동문시장
d_d000699,POI010000006VWMBQ,동문시장
d_d002308,POI010000006GG7MR,경복궁태원전
d_d001863,POI010000006VUBJL,미리내랜탈하우스
d_d004817,POI01000000C9HSG6,아산3차빌라
b_b004853,POI010000006UOXBS,국제수퍼
b_b000543,POI010000006WWLJY,상림관리사무소
d_d007081,POI01000000B30YAI,약천사종무소
d_d001927,POI010000006BA7TN,묵호역
d_d003719,POI01000000B340AO,한화리조트제주
b_b005014,POI01000000BYS0FC,한화리조트거제벨버디어
d_d010097,POI01000000EG7OH2,목장카페드르쿰다
d_d000769,POI01000000EG50PK,이마트제주점
d_d000036,POI01000000BSCGYP,서귀포시공영주차장
d_d001511,POI01000000C9LYGG,모던테라스
a_a012195,POI01000000ALAQC3,제주헬스케어타운휴양콘도미니엄2차
a_a006188,POI01000000C17OSW,하이파크시티신동아파밀리에3단지아파트/305동
b_b002794,POI01000000BYUFP3,다대포해수욕장
d_d002864,POI01000000EG84IK,제주안전체험관
a_a000159,POI010000006KAZNI,경희솔한의원
d_d003736,POI0100000078SKSF,에코렌트카
d_d002112,POI01000000BY8OOP,금산아파트
d_d001332,POI010000006W0OL7,제주돌문화공원
d_d005444,POI01000000C9J7V2,블루스카이
d_d007184,POI010000006W5BZD,서바이벌체험관
d_d001473,POI0100000078KLO4,샤워실
d_d010671,POI01000000ALB406,호텔더본
d_d007445,POI01000000BG0YQB,서울고속버스터미널
b_b003295,POI010000006ADD68,SOIL인삼랜드충전소통영방향
d_d009394,POI01000000ALB147,최남단마라도가는여객선매표소
d_d000987,POI01000000BYY5GO,광안메르빌아파트
d_d001582,POI01000000B352L2,J바다호텔
d_d001629,POI01000000E8720R,충혼묘지
d_d006390,POI01000000ALCGXG,월정펜션
d_d001686,POI01000000ALAER6,호텔서귀피안
d_d005050,POI01000000B2TOQG,전북고속정비공장
d_d001439,POI010000006VSVBV,협재회관
d_d010534,POI01000000EG7TC2,아르떼뮤지엄
d_d007182,POI010000006W7NH9,디아일랜드블루호텔
d_d009319,POI01000000BSCNEC,더스테이센추리호텔
d_d001126,POI01000000EG7PBX,제주신라호텔
d_d008180,POI01000000EHGB0I,물의도시베니스랜드
d_d004964,POI010000006HQ6L0,솔표빌딩
d_d012388,POI010000006W0H2H,에코랜드테마파크
d_d003425,POI01000000BGMYZ6,화성행궁
d_d001259,POI010000006VWNAQ,동문시장고객지원센터
d_d010184,POI0100000078R73C,라마다호텔제주
d_d004915,POI01000000EHGGJ6,산방산랜드
d_d010183,POI01000000BSCGYP,서귀포시공영주차장
d_d000296,POI01000000CTG69W,카페노티드
d_d001514,POI01000000C00F6T,장재마을LH휴먼시아아파트
d_d000142,POI010000007Z6N83,서강SLP관악어학원
d_d007965,POI01000000EG9AX6,토스카나호텔
d_d010444,POI01000000C6FAWZ,제일아파트
d_d006976,POI01000000BSCNWU,호텔에어시티제주
d_d002170,POI01000000EBU51L,도들봉공원
d_d000141,POI010000009A47J9,더코드
d_d000499,POI010000008ZV1SR,쇠소깍농수산물직판장
d_d003977,POI0100000078KLO4,샤워실
d_d001909,POI01000000BZ0BJ0,광안리해수욕장
d_d010253,POI01000000B32E2S,인더오조펜션
d_d000868,POI01000000ALAVKG,호텔케니
d_d001347,POI01000000BSCGYP,서귀포시공영주차장
d_d009091,POI010000006W7HYK,오션팰리스호텔제주
d_d005357,POI01000000BG0YQB,서울고속버스터미널
d_d006277,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d008228,POI01000000C9M6U3,휴안101동
d_d005811,POI010000006KDSYP,한국도심공항수락터미널
a_a002935,POI01000000C5573S,선명아트빌
d_d000778,POI01000000EG3SK5,제주드림타워복합리조트
d_d006310,POI01000000EG8R8X,BLUESPRING호텔
d_d001994,POI010000006VVY9Z,미래컨벤션센터
d_d009284,POI01000000ALCPKC,여울목게스트하우스
d_d001208,POI01000000C41R37,호반베르디움더숲아파트611동
d_d004195,POI01000000ALAH4M,제주유포리아지식산업센터E동
d_d000990,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d006120,POI01000000E85UFW,송학펜션산지버스정류장
d_d010334,POI01000000EBU5K4,사라봉공원
d_d001457,POI01000000EG8LH0,하이드어웨이호텔
d_d009265,POI01000000ALB19C,가파도해물파장해물짬뽕
d_d005094,POI01000000B330GT,맥파이브루영캠퍼니
d_d009242,POI01000000B3576S,수목원테마파크
d_d000119,POI01000000BZ24U6,존자암
d_d001336,POI01000000B6CVP9,아이디에스타워
d_d002953,POI01000000EBRRFI,이호테우해수욕장
d_d004511,POI010000006VSOV8,홀라인호텔
d_d004964,POI010000006GKSNH,종묘광장관리사무소
d_d000852,POI01000000EG7PJ5,제주서프하우스
